Location ID,amenity,Parking Station Name,operator,Rate Zone,Zone Info,opening_hours,layer,parking_type,Coordinates,Geometry Type,CenterPoint
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,N/A,"[[-73.9258433, 40.7884564], [-73.92569, 40.7885057], [-73.9256285, 40.7886933], [-73.925559, 40.7888899], [-73.9255518, 40.7889091], [-73.9256189, 40.7889251], [-73.9257074, 40.7889047], [-73.9258433, 40.7884564]]",LineString,"[-73.92569755, 40.78869075]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,N/A,"[[-73.9259864, 40.7877289], [-73.925913, 40.7877598], [-73.925844, 40.7877928], [-73.9258275, 40.787923], [-73.9258079, 40.7880452], [-73.9257822, 40.7881804], [-73.9257549, 40.7882854], [-73.9259228, 40.7882087], [-73.9259622, 40.7879818], [-73.9259864, 40.7877289]]",LineString,"[-73.92587065000001, 40.78800715]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,N/A,"[[-73.9260078, 40.7874477], [-73.9259287, 40.7874984], [-73.9258619, 40.7875325], [-73.9258679, 40.7873713], [-73.9258661, 40.78721], [-73.9258519, 40.7870512], [-73.9258379, 40.7869191], [-73.9258164, 40.7867881], [-73.925796, 40.7866556], [-73.9258647, 40.7866226], [-73.925922, 40.7865835], [-73.9259502, 40.7866881], [-73.9259971, 40.7870517], [-73.9260078, 40.7872558], [-73.9260078, 40.7874477]]",LineString,"[-73.9259019, 40.787058]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,street_side,"[[-73.9189625, 40.7936552], [-73.9190007, 40.7937113], [-73.9188968, 40.7936959], [-73.9188137, 40.7936744], [-73.9187657, 40.7936596], [-73.9186908, 40.7936325], [-73.9186141, 40.7935957], [-73.9185506, 40.7935583], [-73.9184947, 40.7935173], [-73.918453, 40.7934813], [-73.9184103, 40.7934438], [-73.918386, 40.7934161], [-73.9183988, 40.7933987], [-73.9184301, 40.7933516], [-73.9184596, 40.7933922], [-73.9185119, 40.7934531], [-73.9186031, 40.7935211], [-73.918713, 40.793579], [-73.9188284, 40.7936257], [-73.9188942, 40.7936402], [-73.9189625, 40.7936552]]",LineString,"[-73.91869335, 40.79353145]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,street_side,"[[-73.9199482, 40.7944522], [-73.9198898, 40.7944998], [-73.9198937, 40.7945723], [-73.9198898, 40.7946424], [-73.9198701, 40.7947125], [-73.9198447, 40.7947764], [-73.9198163, 40.7948268], [-73.9197862, 40.7948745], [-73.9197637, 40.7949013], [-73.9198436, 40.7948898], [-73.9198973, 40.7948075], [-73.9199267, 40.7947446], [-73.9199449, 40.7946806], [-73.9199549, 40.7946197], [-73.9199562, 40.7945334], [-73.9199482, 40.7944522]]",LineString,"[-73.91985995, 40.79467675]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,street_side,"[[-73.9197658, 40.7949771], [-73.9196773, 40.7949735], [-73.9196196, 40.7950262], [-73.9195496, 40.7950702], [-73.9194711, 40.7951068], [-73.9193876, 40.7951366], [-73.9192116, 40.7951767], [-73.9192829, 40.7952148], [-73.9194071, 40.7951816], [-73.9194761, 40.7951588], [-73.9195351, 40.7951344], [-73.9196049, 40.7950999], [-73.9196773, 40.7950532], [-73.9197658, 40.7949771]]",LineString,"[-73.91948869999999, 40.79509415]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,street_side,"[[-73.9167577, 40.7918443], [-73.9167629, 40.7919084], [-73.9168684, 40.7919738], [-73.9169623, 40.7920487], [-73.9170194, 40.7921065], [-73.9170916, 40.7921922], [-73.9171225, 40.7921383], [-73.9170662, 40.7920723], [-73.9170192, 40.7920215], [-73.9169575, 40.7919738], [-73.9168932, 40.7919251], [-73.9168328, 40.7918865], [-73.9167577, 40.7918443]]",LineString,"[-73.9169401, 40.79201825]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,street_side,"[[-73.9151819, 40.7933384], [-73.9152015, 40.7932804], [-73.915141, 40.793222], [-73.915094, 40.7931619], [-73.9150589, 40.7931039], [-73.9150304, 40.7930363], [-73.9150066, 40.7929668], [-73.9149526, 40.7930181], [-73.9149687, 40.7930653], [-73.9149888, 40.793114], [-73.9150378, 40.7931928], [-73.9150901, 40.7932582], [-73.9151819, 40.7933384]]",LineString,"[-73.91507705000001, 40.7931526]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,street_side,"[[-73.9153187, 40.7934409], [-73.9153244, 40.7933736], [-73.9153927, 40.7934284], [-73.9154546, 40.7934868], [-73.9155075, 40.7935489], [-73.9155508, 40.7936152], [-73.9155807, 40.7936888], [-73.9155333, 40.7937344], [-73.9155199, 40.7936968], [-73.9155011, 40.7936541], [-73.9154796, 40.7936156], [-73.9154461, 40.7935709], [-73.9154045, 40.7935191], [-73.9153187, 40.7934409]]",LineString,"[-73.91544970000001, 40.793554]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,street_side,"[[-73.915544, 40.7938095], [-73.915608, 40.7937611], [-73.9156165, 40.7938404], [-73.9156154, 40.7939144], [-73.9156057, 40.7939884], [-73.9155808, 40.7940625], [-73.9155483, 40.7941375], [-73.9154716, 40.7941476], [-73.9155011, 40.7941019], [-73.9155252, 40.7940329], [-73.915544, 40.7939486], [-73.9155507, 40.7938887], [-73.915544, 40.7938095]]",LineString,"[-73.91554405, 40.79395435]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,street_side,"[[-73.9163877, 40.7955318], [-73.9163437, 40.7954708], [-73.9164039, 40.7954756], [-73.9164592, 40.7954877], [-73.9165355, 40.7955107], [-73.91661, 40.7955428], [-73.9166872, 40.7955907], [-73.916743, 40.7956378], [-73.9167738, 40.7956762], [-73.9167315, 40.7957301], [-73.9167007, 40.7956905], [-73.9166631, 40.7956519], [-73.9166269, 40.7956214], [-73.9165813, 40.7955961], [-73.916529, 40.7955697], [-73.9164646, 40.7955475], [-73.9163877, 40.7955318]]",LineString,"[-73.91655875000001, 40.795600449999995]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,street_side,"[[-73.9167919, 40.7959128], [-73.9168439, 40.7958537], [-73.9168897, 40.7959574], [-73.9169499, 40.7960448], [-73.9170051, 40.7961054], [-73.9170641, 40.7961636], [-73.917048, 40.7962184], [-73.9169935, 40.7961764], [-73.91693, 40.7961199], [-73.916875, 40.796056], [-73.9168254, 40.79599], [-73.9167919, 40.7959128]]",LineString,"[-73.91692800000001, 40.79603605]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,street_side,"[[-73.9187673, 40.7959342], [-73.9186801, 40.7959585], [-73.9187143, 40.7958963], [-73.9187349, 40.7958432], [-73.9187469, 40.7957932], [-73.9187521, 40.7957481], [-73.9187556, 40.7956996], [-73.9187583, 40.7956538], [-73.9188183, 40.7956067], [-73.918821, 40.7956545], [-73.918821, 40.795725], [-73.9188143, 40.79579], [-73.9188055, 40.7958413], [-73.9187941, 40.7958814], [-73.9187673, 40.7959342]]",LineString,"[-73.91875055, 40.795782599999995]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,N/A,"[[-73.9201909, 40.7930816], [-73.9202315, 40.7930365], [-73.9202509, 40.7930125], [-73.9203066, 40.792935], [-73.9196588, 40.7926355], [-73.919578, 40.7927461], [-73.9195512, 40.7927806], [-73.9201909, 40.7930816]]",LineString,"[-73.9199289, 40.792858550000005]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,surface,"[[-73.9218676, 40.7928477], [-73.9218041, 40.7929215], [-73.9217483, 40.7929868], [-73.9214478, 40.7928243], [-73.9215003, 40.7927598], [-73.9215618, 40.7926842], [-73.9218676, 40.7928477]]",LineString,"[-73.9216577, 40.792835499999995]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,street_side,"[[-73.9209211, 40.7929258], [-73.9208923, 40.7928755], [-73.9212187, 40.7927686], [-73.9212474, 40.7928189], [-73.9209211, 40.7929258]]",LineString,"[-73.92106985000001, 40.7928472]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,N/A,"[[-73.9281308, 40.7855234], [-73.9281884, 40.7854554], [-73.9282355, 40.7853904], [-73.9279484, 40.7852696], [-73.9278478, 40.7854067], [-73.9281308, 40.7855234]]",LineString,"[-73.92804165, 40.785396500000004]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,N/A,"[[-73.9266673, 40.7859633], [-73.9265335, 40.7860204], [-73.9264893, 40.7860373], [-73.9263496, 40.7858557], [-73.9262425, 40.7859052], [-73.9264947, 40.7862312], [-73.9266395, 40.7861662], [-73.9267741, 40.786108], [-73.9266673, 40.7859633]]",LineString,"[-73.9265083, 40.78604345]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,N/A,"[[-73.9273785, 40.7846237], [-73.9271277, 40.7849599], [-73.9270313, 40.7850241], [-73.9269757, 40.7850009], [-73.9267335, 40.7848999], [-73.9266703, 40.7848736], [-73.9268559, 40.7846865], [-73.9269922, 40.7846193], [-73.9271359, 40.7846098], [-73.9273288, 40.7846024], [-73.9273785, 40.7846237]]",LineString,"[-73.9270244, 40.78481325]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,N/A,"[[-73.9280852, 40.7858707], [-73.9279859, 40.7857357], [-73.9282233, 40.7856382], [-73.9286308, 40.7854671], [-73.9286521, 40.7855212], [-73.9287102, 40.7856159], [-73.9280852, 40.7858707]]",LineString,"[-73.92834805, 40.7856689]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,N/A,"[[-73.9274482, 40.7857178], [-73.927686, 40.7860326], [-73.9276117, 40.7860648], [-73.927374, 40.78575], [-73.9274482, 40.7857178]]",LineString,"[-73.92752999999999, 40.7858913]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,N/A,"[[-73.9317674, 40.7859343], [-73.9319029, 40.785989], [-73.9318059, 40.7861227], [-73.9317961, 40.7861363], [-73.9317599, 40.7861862], [-73.931623, 40.7861362], [-73.9317674, 40.7859343]]",LineString,"[-73.93176295, 40.786060250000006]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,N/A,"[[-73.9315785, 40.7861984], [-73.9317127, 40.7862513], [-73.9316821, 40.7862934], [-73.9315481, 40.7862409], [-73.9315785, 40.7861984]]",LineString,"[-73.9316304, 40.7862459]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,N/A,"[[-73.9318165, 40.7863394], [-73.9316821, 40.7862934], [-73.9316228, 40.7863753], [-73.9315836, 40.7864293], [-73.9314879, 40.7863922], [-73.9312653, 40.7866948], [-73.9313618, 40.7867353], [-73.9315489, 40.7864772], [-73.9316757, 40.7865333], [-73.9318165, 40.7863394]]",LineString,"[-73.9315409, 40.78651435]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,N/A,"[[-73.9317023, 40.7840953], [-73.9317029, 40.7839041], [-73.9317025, 40.7837886], [-73.9317012, 40.7836901], [-73.9317508, 40.7836729], [-73.9320619, 40.7838749], [-73.9320847, 40.7840943], [-73.9317023, 40.7840953]]",LineString,"[-73.93189295, 40.783884099999995]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,N/A,"[[-73.9321679, 40.7844365], [-73.9323462, 40.7844352], [-73.9327351, 40.7844324], [-73.9329162, 40.7844395], [-73.9329283, 40.7844172], [-73.9323073, 40.7841816], [-73.9322966, 40.7842029], [-73.9322899, 40.7842161], [-73.9322886, 40.7842456], [-73.9321668, 40.7842415], [-73.9321679, 40.7844365]]",LineString,"[-73.93254755000001, 40.78431055]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,N/A,"[[-73.9315644, 40.7850437], [-73.9313605, 40.7849625], [-73.9313289, 40.7850122], [-73.9311788, 40.7849508], [-73.9311329, 40.784932], [-73.9309367, 40.7848488], [-73.9310279, 40.7847167], [-73.931103, 40.7847462], [-73.9311057, 40.7846761], [-73.9310333, 40.7846721], [-73.9310386, 40.7844649], [-73.93114, 40.784468], [-73.9311362, 40.7846538], [-73.9312104, 40.7846812], [-73.9312613, 40.7846], [-73.9316261, 40.7847381], [-73.9315979, 40.7847777], [-73.9317575, 40.7848416], [-73.9317266, 40.7848904], [-73.9317847, 40.7849133], [-73.9317385, 40.784976], [-73.9316985, 40.7849615], [-73.9316381, 40.7849381], [-73.9315644, 40.7850437]]",LineString,"[-73.9313607, 40.7847543]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,N/A,"[[-73.9309555, 40.7842588], [-73.9310614, 40.7843055], [-73.9310081, 40.7843819], [-73.9309716, 40.7843837], [-73.9309285, 40.7844426], [-73.9308496, 40.7843989], [-73.9309555, 40.7842588]]",LineString,"[-73.93095550000001, 40.784350700000005]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,N/A,"[[-73.93114, 40.784468], [-73.9312693, 40.78447], [-73.9312707, 40.7841075], [-73.9311486, 40.7841024], [-73.93114, 40.784468]]",LineString,"[-73.93120535, 40.7842862]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,N/A,"[[-73.9248797, 40.7871052], [-73.9243405, 40.7877977], [-73.9244686, 40.7878481], [-73.9245497, 40.787883], [-73.9250263, 40.7872762], [-73.9250262, 40.7872499], [-73.9250409, 40.7872275], [-73.9250624, 40.7872072], [-73.9250889, 40.7871966], [-73.9249976, 40.7871551], [-73.9248797, 40.7871052]]",LineString,"[-73.92471470000001, 40.7874941]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,N/A,"[[-73.9243824, 40.786732], [-73.924467, 40.7867373], [-73.924554, 40.7866288], [-73.9244616, 40.7866244], [-73.9243824, 40.786732]]",LineString,"[-73.9244682, 40.786680849999996]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,surface,"[[-73.9204602, 40.7920511], [-73.9221473, 40.7924877], [-73.9223833, 40.7922298], [-73.9215639, 40.7918737], [-73.9216006, 40.7918362], [-73.9210551, 40.7915877], [-73.9204602, 40.7920511]]",LineString,"[-73.92142175000001, 40.7920377]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,N/A,"[[-73.9191117, 40.7907543], [-73.9190158, 40.7906872], [-73.9188893, 40.7907908], [-73.9189355, 40.7908232], [-73.9189851, 40.7908579], [-73.9191117, 40.7907543]]",LineString,"[-73.91900050000001, 40.79077255]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,N/A,"[[-73.9189125, 40.7907461], [-73.9185873, 40.791018], [-73.9181723, 40.7907193], [-73.9184981, 40.7904537], [-73.9189125, 40.7907461]]",LineString,"[-73.9185424, 40.790735850000004]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,N/A,"[[-73.918527, 40.791066], [-73.9185579, 40.7910874], [-73.9185871, 40.7911077], [-73.9183573, 40.7912979], [-73.9183237, 40.7912746], [-73.9182971, 40.7912563], [-73.9183842, 40.791181], [-73.918527, 40.791066]]",LineString,"[-73.9184421, 40.79118195]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,N/A,"[[-73.917815, 40.790679], [-73.9182523, 40.7903242], [-73.9182933, 40.7903532], [-73.9181084, 40.7905032], [-73.918153, 40.7905346], [-73.9179005, 40.7907395], [-73.917815, 40.790679]]",LineString,"[-73.91805415, 40.79053185]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,N/A,"[[-73.916385, 40.7908421], [-73.916468, 40.790891], [-73.9164966, 40.7908629], [-73.9166772, 40.7906855], [-73.9169055, 40.7904612], [-73.9169436, 40.7904244], [-73.916869, 40.7903736], [-73.916385, 40.7908421]]",LineString,"[-73.91666430000001, 40.7906323]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,N/A,"[[[[-73.920778, 40.7925075], [-73.9206976, 40.7924882], [-73.9207029, 40.7924354], [-73.9206922, 40.7923938], [-73.9206707, 40.7923521], [-73.9206305, 40.7923217], [-73.9206868, 40.7922054], [-73.920544, 40.7921734], [-73.920487, 40.7922973], [-73.9204427, 40.7922963], [-73.9203998, 40.7923024], [-73.9203462, 40.7923227], [-73.9203194, 40.7923511], [-73.9203462, 40.7923567], [-73.9202475, 40.7925809], [-73.9206211, 40.792675], [-73.9206479, 40.7926131], [-73.9207217, 40.7926334], [-73.920778, 40.7925075]], [[-73.920569, 40.7924483], [-73.9205634, 40.792463], [-73.9205519, 40.7924757], [-73.9205358, 40.792485], [-73.9205149, 40.7924903], [-73.9204927, 40.7924899], [-73.9204721, 40.7924839], [-73.9204554, 40.7924729], [-73.9204446, 40.7924583], [-73.920441, 40.7924417], [-73.9204451, 40.7924253], [-73.9204562, 40.7924108], [-73.9204732, 40.7924001], [-73.9204922, 40.7923946], [-73.9205124, 40.7923939], [-73.920532, 40.792398], [-73.9205489, 40.7924065], [-73.9205614, 40.7924185], [-73.9205684, 40.7924329], [-73.920569, 40.7924483]]]]",MultiPolygon,"[-73.92053743076924, 40.79242696923076]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,N/A,"[[-73.920717, 40.7980113], [-73.9207888, 40.7979318], [-73.9207371, 40.7979006], [-73.9207331, 40.7978899], [-73.9207499, 40.7978742], [-73.9206969, 40.7978067], [-73.9206902, 40.7977605], [-73.9202409, 40.797728], [-73.9202262, 40.7978199], [-73.9206252, 40.7980209], [-73.92066, 40.7979813], [-73.920717, 40.7980113]]",LineString,"[-73.9205075, 40.797874449999995]"
194,parking,Parking Lot E,N/A,N/A,N/A,N/A,N/A,surface,"[[-73.9226765, 40.7929177], [-73.922588, 40.7929125], [-73.9225039, 40.7929205], [-73.9224217, 40.7929471], [-73.9223412, 40.7929876], [-73.9222606, 40.7930391], [-73.9221859, 40.7930929], [-73.9221069, 40.7931586], [-73.9220237, 40.7932372], [-73.9219149, 40.7933468], [-73.9214487, 40.7938504], [-73.9221723, 40.7942137], [-73.9225322, 40.7938076], [-73.9226052, 40.7937318], [-73.9228743, 40.7934136], [-73.9229203, 40.793358], [-73.9229656, 40.7933041], [-73.9229831, 40.793265], [-73.9229932, 40.793213], [-73.9229912, 40.7931596], [-73.9229698, 40.7930984], [-73.9229311, 40.793042], [-73.9228603, 40.7929867], [-73.9227689, 40.792941], [-73.9226765, 40.7929177]]",LineString,"[-73.92222095, 40.7935631]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,surface,"[[-73.9209747, 40.7981171], [-73.9209425, 40.7980745], [-73.9210073, 40.7978049], [-73.9214526, 40.7978983], [-73.9219645, 40.7980684], [-73.9218921, 40.7981476], [-73.9217138, 40.7980706], [-73.9215782, 40.7980542], [-73.9214849, 40.7981283], [-73.9214119, 40.7982958], [-73.9212725, 40.7982166], [-73.9209747, 40.7981171]]",LineString,"[-73.9214535, 40.79805035]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,surface,"[[-73.9227561, 40.7958606], [-73.9223449, 40.7956542], [-73.9227796, 40.7951169], [-73.9232039, 40.7953375], [-73.9227561, 40.7958606]]",LineString,"[-73.92277440000001, 40.79548875]"
194,parking,Parking Lot E,N/A,N/A,N/A,N/A,N/A,surface,"[[[[-73.9229932, 40.793213], [-73.9229912, 40.7931596], [-73.9229698, 40.7930984], [-73.9229311, 40.793042], [-73.9228603, 40.7929867], [-73.9227689, 40.792941], [-73.9226765, 40.7929177], [-73.922588, 40.7929125], [-73.9225039, 40.7929205], [-73.9224217, 40.7929471], [-73.9223412, 40.7929876], [-73.9222606, 40.7930391], [-73.9221859, 40.7930929], [-73.9221069, 40.7931586], [-73.9220237, 40.7932372], [-73.9219149, 40.7933468], [-73.9214487, 40.7938504], [-73.9221723, 40.7942137], [-73.9225322, 40.7938076], [-73.9226052, 40.7937318], [-73.9228743, 40.7934136], [-73.9229203, 40.793358], [-73.9229656, 40.7933041], [-73.9229831, 40.793265], [-73.9229932, 40.793213]]]]",MultiPolygon,"[-73.922561308, 40.793246316]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,surface,"[[[[-73.9246842, 40.7996054], [-73.9242122, 40.799378], [-73.9242477, 40.7993365], [-73.9227343, 40.7986775], [-73.9228147, 40.7985557], [-73.9223775, 40.7983039], [-73.9218813, 40.7991892], [-73.9221113, 40.7993531], [-73.9221576, 40.7993861], [-73.9224875, 40.7995567], [-73.9228845, 40.7997313], [-73.9232197, 40.7998389], [-73.9235657, 40.7999303], [-73.9238501, 40.7999689], [-73.9243946, 40.7999445], [-73.9246842, 40.7996054]], [[-73.9237647, 40.7992929], [-73.9236193, 40.7995018], [-73.9234793, 40.7997031], [-73.9231683, 40.7995781], [-73.9231855, 40.7995534], [-73.9231456, 40.7995374], [-73.9231278, 40.7995629], [-73.9222778, 40.7992214], [-73.9224894, 40.7989171], [-73.9224199, 40.7988892], [-73.9224462, 40.7988514], [-73.9225157, 40.7988794], [-73.9225641, 40.7988098], [-73.9234141, 40.7991513], [-73.9233946, 40.7991794], [-73.9234345, 40.7991954], [-73.9234537, 40.7991679], [-73.9237647, 40.7992929]]]]",MultiPolygon,"[-73.92317565588235, 40.79931312352941]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,N/A,"[[-73.9257647, 40.8012083], [-73.9259176, 40.8010448], [-73.9259974, 40.8008961], [-73.9260154, 40.8006942], [-73.9259491, 40.8006947], [-73.9259412, 40.8006373], [-73.9258018, 40.8006529], [-73.925784, 40.8008638], [-73.9257598, 40.8009499], [-73.9256051, 40.8011169], [-73.9257647, 40.8012083]]",LineString,"[-73.92581025, 40.800922799999995]"
202,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,N/A,"[[-73.9405533, 40.7711224], [-73.9412788, 40.7702002], [-73.9410988, 40.7700248], [-73.9408778, 40.769998], [-73.9405353, 40.7703504], [-73.9403472, 40.7706483], [-73.9402918, 40.7709995], [-73.9405533, 40.7711224]]",LineString,"[-73.9407853, 40.770560200000006]"
202,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,N/A,"[[-73.9413053, 40.7701209], [-73.9416848, 40.7696811], [-73.9416137, 40.7696577], [-73.9413079, 40.7697278], [-73.9412181, 40.769866], [-73.9411872, 40.770001], [-73.9413053, 40.7701209]]",LineString,"[-73.94143600000001, 40.7698893]"
202,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,N/A,"[[-73.9424333, 40.7690061], [-73.942304, 40.7689022], [-73.9417591, 40.7692774], [-73.9418839, 40.7693813], [-73.9419169, 40.7693567], [-73.9424333, 40.7690061]]",LineString,"[-73.94209620000001, 40.76914175]"
202,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,N/A,"[[-73.9417563, 40.7698933], [-73.9419025, 40.7697061], [-73.9420115, 40.7695667], [-73.9425812, 40.7695735], [-73.942337, 40.7698618], [-73.9422506, 40.769821], [-73.9421768, 40.7699113], [-73.9420776, 40.7700338], [-73.9417563, 40.7698933]]",LineString,"[-73.94216875000001, 40.76980025]"
202,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,N/A,"[[-73.9429629, 40.7704205], [-73.942518, 40.7702067], [-73.9427807, 40.7698851], [-73.9429124, 40.7696985], [-73.9432365, 40.7701508], [-73.9432727, 40.7701991], [-73.9431145, 40.7702752], [-73.9429629, 40.7704205]]",LineString,"[-73.94289535, 40.7700595]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,N/A,"[[-73.9308748, 40.7876365], [-73.9306214, 40.7875167], [-73.931076, 40.7869734], [-73.9319812, 40.7873217], [-73.9314566, 40.7879213], [-73.9312637, 40.7878332], [-73.9315854, 40.787468], [-73.9312985, 40.7873231], [-73.9310516, 40.7876033], [-73.9309553, 40.7875481], [-73.9308748, 40.7876365]]",LineString,"[-73.9313013, 40.78744735]"
194,parking,Unnamed,N/A,N/A,N/A,N/A,N/A,N/A,"[[-73.9314026, 40.7868674], [-73.9315102, 40.7867246], [-73.9319371, 40.7869092], [-73.9318296, 40.7870519], [-73.9314026, 40.7868674]]",LineString,"[-73.93166984999999, 40.786888250000004]"
